23/04/2001	0.8976
24/04/2001	0.8939
25/04/2001	0.8968
26/04/2001	0.9029
27/04/2001	0.8918
30/04/2001	0.8868
01/05/2001	0.8933
02/05/2001	0.8939
03/05/2001	0.8896
04/05/2001	0.8924
07/05/2001	0.8905
08/05/2001	0.8846
09/05/2001	0.8853
10/05/2001	0.8813
11/05/2001	0.8752
14/05/2001	0.8742
15/05/2001	0.8785
16/05/2001	0.8833
17/05/2001	0.8828
18/05/2001	0.8804
21/05/2001	0.8772
22/05/2001	0.8647
23/05/2001	0.8568
24/05/2001	0.856
25/05/2001	0.8604
29/05/2001	0.8552
30/05/2001	0.8568
31/05/2001	0.8458
01/06/2001	0.846
04/06/2001	0.8462
05/06/2001	0.8542
06/06/2001	0.8482
07/06/2001	0.8502
08/06/2001	0.8504
11/06/2001	0.843
12/06/2001	0.8536
13/06/2001	0.8545
14/06/2001	0.8625
15/06/2001	0.861
18/06/2001	0.8612
19/06/2001	0.8535
20/06/2001	0.8547
21/06/2001	0.8548
22/06/2001	0.8571
25/06/2001	0.8591
26/06/2001	0.8631
27/06/2001	0.8593
28/06/2001	0.8439
29/06/2001	0.8493
02/07/2001	0.8471
03/07/2001	0.8477
05/07/2001	0.8369
06/07/2001	0.8469
09/07/2001	0.8512
10/07/2001	0.855
11/07/2001	0.8598
12/07/2001	0.8536
13/07/2001	0.8547
16/07/2001	0.8529
17/07/2001	0.8588
18/07/2001	0.8731
19/07/2001	0.8704
20/07/2001	0.8714
23/07/2001	0.8685
24/07/2001	0.8746
25/07/2001	0.8803
26/07/2001	0.878
27/07/2001	0.8777
30/07/2001	0.8742
31/07/2001	0.8756
01/08/2001	0.881
02/08/2001	0.8834
03/08/2001	0.8839
06/08/2001	0.8816
07/08/2001	0.8774
08/08/2001	0.8802
09/08/2001	0.8921
10/08/2001	0.893
13/08/2001	0.8959
14/08/2001	0.9029
15/08/2001	0.9148
16/08/2001	0.9119
17/08/2001	0.918
20/08/2001	0.9143
21/08/2001	0.9176
22/08/2001	0.9148
23/08/2001	0.9151
24/08/2001	0.9137
27/08/2001	0.9112
28/08/2001	0.9122
29/08/2001	0.909
30/08/2001	0.9161
31/08/2001	0.9125
04/09/2001	0.888
05/09/2001	0.885
06/09/2001	0.8964
07/09/2001	0.9071
10/09/2001	0.8977
11/09/2001	0.9146
12/09/2001	0.9069
13/09/2001	0.9113
14/09/2001	0.921
17/09/2001	0.9235
18/09/2001	0.9273
19/09/2001	0.9275
20/09/2001	0.9273
21/09/2001	0.9147
24/09/2001	0.9167
25/09/2001	0.9223
26/09/2001	0.923
27/09/2001	0.9178
28/09/2001	0.9112
01/10/2001	0.9171
02/10/2001	0.9188
03/10/2001	0.9143
04/10/2001	0.9181
05/10/2001	0.9181
08/10/2001	0.921
09/10/2001	0.9125
10/10/2001	0.9102
11/10/2001	0.9021
12/10/2001	0.911
15/10/2001	0.9086
16/10/2001	0.9082
17/10/2001	0.9035
18/10/2001	0.9039
19/10/2001	0.8987
22/10/2001	0.8919
23/10/2001	0.8903
24/10/2001	0.8936
25/10/2001	0.8923
26/10/2001	0.893
29/10/2001	0.9045
30/10/2001	0.9045
31/10/2001	0.8996
01/11/2001	0.9017
02/11/2001	0.9029
05/11/2001	0.8978
06/11/2001	0.8943
07/11/2001	0.8983
08/11/2001	0.8923
09/11/2001	0.8941
12/11/2001	0.8939
13/11/2001	0.8802
14/11/2001	0.8824
15/11/2001	0.8817
16/11/2001	0.8842
19/11/2001	0.8784
20/11/2001	0.8833
21/11/2001	0.8783
23/11/2001	0.8775
26/11/2001	0.88
27/11/2001	0.8831
28/11/2001	0.8877
29/11/2001	0.8872
30/11/2001	0.8964
03/12/2001	0.8913
04/12/2001	0.8901
05/12/2001	0.8883
06/12/2001	0.8948
07/12/2001	0.8897
10/12/2001	0.8906
11/12/2001	0.8927
12/12/2001	0.8983
13/12/2001	0.893
14/12/2001	0.9031
17/12/2001	0.9019
18/12/2001	0.9033
19/12/2001	0.9007
20/12/2001	0.8997
21/12/2001	0.8886
24/12/2001	0.8772
26/12/2001	0.8802
27/12/2001	0.8829
28/12/2001	0.8851
31/12/2001	0.8898
02/01/2002	0.9033
03/01/2002	0.8981
04/01/2002	0.8943
07/01/2002	0.8934
08/01/2002	0.893
09/01/2002	0.891
10/01/2002	0.8911
11/01/2002	0.8922
14/01/2002	0.8944
15/01/2002	0.8823
16/01/2002	0.8821
17/01/2002	0.8811
18/01/2002	0.8842
22/01/2002	0.8861
23/01/2002	0.8782
24/01/2002	0.8777
25/01/2002	0.8659
28/01/2002	0.8619
29/01/2002	0.8654
30/01/2002	0.8611
31/01/2002	0.8582
01/02/2002	0.8617
04/02/2002	0.8702
05/02/2002	0.8666
06/02/2002	0.8676
07/02/2002	0.8703
08/02/2002	0.8728
11/02/2002	0.8765
12/02/2002	0.877
13/02/2002	0.8712
14/02/2002	0.8737
15/02/2002	0.8734
19/02/2002	0.8766
20/02/2002	0.8691
21/02/2002	0.8698
22/02/2002	0.8756
25/02/2002	0.8689
26/02/2002	0.8638
27/02/2002	0.8654
28/02/2002	0.8688
01/03/2002	0.8652
04/03/2002	0.8694
05/03/2002	0.8716
06/03/2002	0.8764
07/03/2002	0.8814
08/03/2002	0.8739
11/03/2002	0.875
12/03/2002	0.876
13/03/2002	0.8756
14/03/2002	0.8824
15/03/2002	0.8824
18/03/2002	0.8825
19/03/2002	0.8823
20/03/2002	0.8854
21/03/2002	0.8821
22/03/2002	0.8772
25/03/2002	0.8769
26/03/2002	0.8769
27/03/2002	0.8724
28/03/2002	0.8704
01/04/2002	0.8804
02/04/2002	0.879
03/04/2002	0.8808
04/04/2002	0.8781
05/04/2002	0.878
08/04/2002	0.8748
09/04/2002	0.8804
10/04/2002	0.8799
11/04/2002	0.8826
12/04/2002	0.8791
15/04/2002	0.8792
16/04/2002	0.8828
17/04/2002	0.8904
18/04/2002	0.891
19/04/2002	0.8918
22/04/2002	0.8892
23/04/2002	0.8885
24/04/2002	0.8928
25/04/2002	0.8975
26/04/2002	0.9019
29/04/2002	0.9034
30/04/2002	0.8999
01/05/2002	0.9056
02/05/2002	0.9031
03/05/2002	0.9171
06/05/2002	0.9178
07/05/2002	0.9152
08/05/2002	0.9038
09/05/2002	0.9092
10/05/2002	0.9138
13/05/2002	0.9111
14/05/2002	0.9024
15/05/2002	0.9124
16/05/2002	0.9116
17/05/2002	0.9204
20/05/2002	0.9207
21/05/2002	0.9196
22/05/2002	0.9255
23/05/2002	0.9211
24/05/2002	0.9208
28/05/2002	0.9283
29/05/2002	0.9354
30/05/2002	0.937
31/05/2002	0.9338
03/06/2002	0.9404
04/06/2002	0.9392
05/06/2002	0.939
06/06/2002	0.9475
07/06/2002	0.9433
10/06/2002	0.9442
11/06/2002	0.948
12/06/2002	0.9435
13/06/2002	0.9431
14/06/2002	0.9455
17/06/2002	0.944
18/06/2002	0.9515
19/06/2002	0.957
20/06/2002	0.9649
21/06/2002	0.9713
24/06/2002	0.9702
25/06/2002	0.9792
26/06/2002	0.9799
27/06/2002	0.9886
28/06/2002	0.9916
01/07/2002	0.9913
02/07/2002	0.9859
03/07/2002	0.9801
05/07/2002	0.9728
08/07/2002	0.9895
09/07/2002	0.9933
10/07/2002	0.9888
11/07/2002	0.9893
12/07/2002	0.9912
15/07/2002	1.0036
16/07/2002	1.012
17/07/2002	1.007
18/07/2002	1.0112
19/07/2002	1.0117
22/07/2002	1.0082
23/07/2002	0.9885
24/07/2002	0.9951
25/07/2002	1.0044
26/07/2002	0.9869
29/07/2002	0.9806
30/07/2002	0.9832
31/07/2002	0.9771
01/08/2002	0.9844
02/08/2002	0.9864
05/08/2002	0.9799
06/08/2002	0.9662
07/08/2002	0.9749
08/08/2002	0.967
09/08/2002	0.9701
12/08/2002	0.9787
13/08/2002	0.984
14/08/2002	0.9797
15/08/2002	0.982
16/08/2002	0.9847
19/08/2002	0.9762
20/08/2002	0.9788
21/08/2002	0.9804
22/08/2002	0.9688
23/08/2002	0.973
26/08/2002	0.9715
27/08/2002	0.9829
28/08/2002	0.9791
29/08/2002	0.9847
30/08/2002	0.9821
03/09/2002	0.9969
04/09/2002	0.9929
05/09/2002	0.9916
06/09/2002	0.9816
09/09/2002	0.9793
10/09/2002	0.9752
11/09/2002	0.976
12/09/2002	0.9818
13/09/2002	0.9716
16/09/2002	0.9691
17/09/2002	0.9743
18/09/2002	0.9777
19/09/2002	0.9862
20/09/2002	0.9819
23/09/2002	0.9781
24/09/2002	0.9811
25/09/2002	0.9762
26/09/2002	0.976
27/09/2002	0.9802
30/09/2002	0.9874
01/10/2002	0.9825
02/10/2002	0.9865
03/10/2002	0.9876
04/10/2002	0.979
07/10/2002	0.9832
08/10/2002	0.9786
09/10/2002	0.9893
10/10/2002	0.9862
11/10/2002	0.9872
14/10/2002	0.9869
15/10/2002	0.9815
16/10/2002	0.9816
17/10/2002	0.9705
18/10/2002	0.9717
21/10/2002	0.9731
22/10/2002	0.9775
23/10/2002	0.9763
24/10/2002	0.9779
25/10/2002	0.9758
28/10/2002	0.9845
29/10/2002	0.983
30/10/2002	0.9837
31/10/2002	0.99
01/11/2002	0.9961
04/11/2002	0.9979
05/11/2002	0.9998
06/11/2002	1.0032
07/11/2002	1.009
08/11/2002	1.0137
11/11/2002	1.0107
12/11/2002	1.0126
13/11/2002	1.0081
14/11/2002	1.0041
15/11/2002	1.0095
18/11/2002	1.0088
19/11/2002	1.0037
20/11/2002	1.0017
21/11/2002	1.0018
22/11/2002	0.9963
25/11/2002	0.992
26/11/2002	0.9931
27/11/2002	0.9903
29/11/2002	0.9949
02/12/2002	0.9971
03/12/2002	0.9964
04/12/2002	1.0008
05/12/2002	1.0004
06/12/2002	1.0095
09/12/2002	1.0102
10/12/2002	1.0077
11/12/2002	1.0084
12/12/2002	1.0184
13/12/2002	1.0235
16/12/2002	1.0225
17/12/2002	1.028
18/12/2002	1.027
19/12/2002	1.0272
20/12/2002	1.0268
23/12/2002	1.0262
24/12/2002	1.03
26/12/2002	1.0375
27/12/2002	1.044
30/12/2002	1.049
31/12/2002	1.0487
02/01/2003	1.0353
03/01/2003	1.0422
06/01/2003	1.046
07/01/2003	1.041
08/01/2003	1.0494
09/01/2003	1.0487
10/01/2003	1.058
13/01/2003	1.0538
14/01/2003	1.0552
15/01/2003	1.0562
16/01/2003	1.0616
17/01/2003	1.0668
21/01/2003	1.0727
22/01/2003	1.0727
23/01/2003	1.0739
24/01/2003	1.0831
27/01/2003	1.0849
28/01/2003	1.0823
29/01/2003	1.0841
30/01/2003	1.0818
31/01/2003	1.0766
03/02/2003	1.0782
04/02/2003	1.0889
05/02/2003	1.0778
06/02/2003	1.0825
07/02/2003	1.0818
10/02/2003	1.0726
11/02/2003	1.0735
12/02/2003	1.0708
13/02/2003	1.0828
14/02/2003	1.0789
18/02/2003	1.0687
19/02/2003	1.0744
20/02/2003	1.0823
21/02/2003	1.0772
24/02/2003	1.0798
25/02/2003	1.0763
26/02/2003	1.0783
27/02/2003	1.0738
28/02/2003	1.0804
03/03/2003	1.0893
04/03/2003	1.0886
05/03/2003	1.0962
06/03/2003	1.0971
07/03/2003	1.1009
10/03/2003	1.1057
11/03/2003	1.1037
12/03/2003	1.0991
13/03/2003	1.0769
14/03/2003	1.0747
17/03/2003	1.0621
18/03/2003	1.0634
19/03/2003	1.0562
20/03/2003	1.0609
21/03/2003	1.0522
24/03/2003	1.0638
25/03/2003	1.0655
26/03/2003	1.0692
27/03/2003	1.0694
28/03/2003	1.0777
31/03/2003	1.0915
01/04/2003	1.0913
02/04/2003	1.0768
03/04/2003	1.0759
04/04/2003	1.0735
07/04/2003	1.0693
08/04/2003	1.0706
09/04/2003	1.0769
10/04/2003	1.0786
11/04/2003	1.0754
14/04/2003	1.0771
15/04/2003	1.0796
16/04/2003	1.0912
17/04/2003	1.0875
21/04/2003	1.0867
22/04/2003	1.0967
23/04/2003	1.097
24/04/2003	1.1028
25/04/2003	1.1035
28/04/2003	1.0984
29/04/2003	1.1075
30/04/2003	1.1171
01/05/2003	1.1235
02/05/2003	1.1227
05/05/2003	1.1288
06/05/2003	1.1424
07/05/2003	1.1354
08/05/2003	1.1493
09/05/2003	1.1487
12/05/2003	1.1557
13/05/2003	1.1528
14/05/2003	1.1491
15/05/2003	1.1381
16/05/2003	1.1582
19/05/2003	1.1652
20/05/2003	1.1705
21/05/2003	1.1631
22/05/2003	1.1694
23/05/2003	1.1833
27/05/2003	1.1812
28/05/2003	1.1762
29/05/2003	1.1903
30/05/2003	1.1782
02/06/2003	1.1752
03/06/2003	1.173
04/06/2003	1.1637
05/06/2003	1.1832
06/06/2003	1.1693
09/06/2003	1.1708
10/06/2003	1.1669
11/06/2003	1.1752
12/06/2003	1.1767
13/06/2003	1.1853
16/06/2003	1.1823
17/06/2003	1.1779
18/06/2003	1.1688
19/06/2003	1.1717
20/06/2003	1.1603
23/06/2003	1.1554
24/06/2003	1.1503
25/06/2003	1.1531
26/06/2003	1.1416
27/06/2003	1.1422
30/06/2003	1.1504
01/07/2003	1.1559
02/07/2003	1.1536
03/07/2003	1.1491
07/07/2003	1.1311
08/07/2003	1.1313
09/07/2003	1.1345
10/07/2003	1.1374
11/07/2003	1.1294
14/07/2003	1.1269
15/07/2003	1.1169
16/07/2003	1.1211
17/07/2003	1.1201
18/07/2003	1.1266
21/07/2003	1.1343
22/07/2003	1.1325
23/07/2003	1.1484
24/07/2003	1.1471
25/07/2003	1.1507
28/07/2003	1.1488
29/07/2003	1.1437
30/07/2003	1.1347
31/07/2003	1.1229
01/08/2003	1.1271
04/08/2003	1.1359
05/08/2003	1.1385
06/08/2003	1.1329
07/08/2003	1.137
08/08/2003	1.1306
11/08/2003	1.1349
12/08/2003	1.1279
13/08/2003	1.1321
14/08/2003	1.1265
15/08/2003	1.1264
18/08/2003	1.1142
19/08/2003	1.1133
20/08/2003	1.1118
21/08/2003	1.092
22/08/2003	1.0879
25/08/2003	1.087
26/08/2003	1.0853
27/08/2003	1.0878
28/08/2003	1.0878
29/08/2003	1.0979
02/09/2003	1.0807
03/09/2003	1.0845
